customer_id,order_id,product_id,order_date,quantity,unit_price,total_value
C00584,O000128,P0066,2025-02-05 19:05:00,3,29.44,88.32
C00584,O000128,P0137,2025-02-05 19:05:00,3,26.25,78.75
C00578,O001237,P0075,2025-02-05 21:52:00,1,20.52,20.52
C00578,O001237,P0049,2025-02-05 21:52:00,1,28.15,28.15
C00171,O001066,P0166,2025-02-06 13:09:00,1,10.42,10.42
C00526,O002889,P0176,2025-02-06 17:03:00,2,23.48,46.96
C00526,O002889,P0103,2025-02-06 17:03:00,1,17.17,17.17
C00526,O002889,P0133,2025-02-06 17:03:00,4,30.47,121.88
C00036,O001280,P0103,2025-02-06 21:19:00,3,17.59,52.77
C00408,O000729,P0213,2025-02-06 22:53:00,2,21.52,43.04
C00316,O002772,P0067,2025-02-07 16:21:00,2,18.56,37.12
C00021,O003300,P0072,2025-02-07 21:15:00,1,9.65,9.65
C00309,O000017,P0185,2025-02-08 09:57:00,2,23.48,46.96
C00309,O000017,P0038,2025-02-08 09:57:00,4,11.05,44.2
C00527,O001335,P0091,2025-02-08 10:14:00,1,31.32,31.32
C00493,O001078,P0094,2025-02-08 12:03:00,2,17.7,35.4
C00493,O001078,P0044,2025-02-08 12:03:00,3,21.51,64.53
C00162,O000726,P0137,2025-02-08 13:17:00,2,23.83,47.66
C00191,O000518,P0103,2025-02-08 18:52:00,2,18.23,36.46
C00048,O002575,P0087,2025-02-09 08:09:00,1,16.89,16.89
C00048,O002575,P0053,2025-02-09 08:09:00,2,9.2,18.4
C00188,O002801,P0004,2025-02-09 11:59:00,1,33.6,33.6
C00188,O002801,P0093,2025-02-09 11:59:00,1,16.26,16.26
C00209,O003412,P0171,2025-02-09 12:29:00,3,14.18,42.54
C00209,O003412,P0204,2025-02-09 12:29:00,3,30.96,92.88
C00209,O003412,P0220,2025-02-09 12:29:00,3,11.69,35.07
C00355,O003054,P0137,2025-02-09 16:41:00,2,22.36,44.72
C00437,O000456,P0189,2025-02-09 22:40:00,2,9.48,18.96
C00552,O000992,P0215,2025-02-10 08:18:00,1,15.18,15.18
C00552,O000992,P0176,2025-02-10 08:18:00,1,19.14,19.14
C00050,O000890,P0076,2025-02-10 21:21:00,3,29.28,87.84
C00050,O000890,P0176,2025-02-10 21:21:00,5,22.0,110.0
C00050,O000890,P0127,2025-02-10 21:21:00,5,40.08,200.4
C00050,O000890,P0168,2025-02-10 21:21:00,2,24.48,48.96
C00033,O000530,P0066,2025-02-10 21:47:00,1,30.94,30.94
C00060,O002750,P0079,2025-02-10 22:33:00,5,29.08,145.4
C00060,O002750,P0137,2025-02-10 22:33:00,3,23.34,70.02
C00060,O002750,P0053,2025-02-10 22:33:00,1,9.34,9.34
C00060,O002750,P0199,2025-02-10 22:33:00,1,21.42,21.42
C00289,O001420,P0133,2025-02-11 08:14:00,2,29.55,59.1
C00287,O000947,P0004,2025-02-11 10:06:00,1,40.35,40.35
C00216,O002268,P0028,2025-02-11 10:30:00,1,28.41,28.41
C00568,O001676,P0171,2025-02-11 13:19:00,1,15.25,15.25
C00568,O001676,P0001,2025-02-11 13:19:00,2,21.75,43.5
C00578,O003539,P0051,2025-02-11 14:15:00,1,23.79,23.79
C00578,O003539,P0213,2025-02-11 14:15:00,1,19.23,19.23
C00386,O003426,P0076,2025-02-11 14:38:00,1,32.04,32.04
C00386,O003426,P0073,2025-02-11 14:38:00,1,13.48,13.48
C00386,O003426,P0129,2025-02-11 14:38:00,1,12.82,12.82
C00386,O003426,P0125,2025-02-11 14:38:00,1,29.42,29.42
C00025,O002987,P0047,2025-02-11 16:30:00,2,34.15,68.3
C00455,O003297,P0143,2025-02-11 17:47:00,2,5.45,10.9
C00455,O003297,P0176,2025-02-11 17:47:00,2,22.32,44.64
C00455,O003297,P0189,2025-02-11 17:47:00,3,10.09,30.27
C00455,O003297,P0043,2025-02-11 17:47:00,3,15.07,45.21
C00306,O002999,P0204,2025-02-11 21:40:00,4,27.47,109.88
C00306,O002999,P0110,2025-02-11 21:40:00,2,7.56,15.12
C00455,O001977,P0202,2025-02-12 08:47:00,1,39.4,39.4
C00455,O001977,P0091,2025-02-12 08:47:00,3,27.71,83.13
C00455,O001977,P0096,2025-02-12 08:47:00,1,7.98,7.98
C00500,O003161,P0176,2025-02-12 09:41:00,1,22.47,22.47
C00309,O000572,P0214,2025-02-12 16:37:00,1,14.94,14.94
C00082,O000384,P0061,2025-02-13 08:00:00,3,7.82,23.46
C00120,O001508,P0163,2025-02-13 19:19:00,1,60.38,60.38
C00538,O000295,P0111,2025-02-14 09:54:00,2,26.15,52.3
C00348,O001277,P0061,2025-02-14 10:29:00,1,7.59,7.59
C00348,O001277,P0075,2025-02-14 10:29:00,3,22.84,68.52
C00263,O000404,P0157,2025-02-14 12:18:00,1,20.58,20.58
C00482,O001437,P0015,2025-02-14 12:26:00,3,28.41,85.23
C00482,O001437,P0177,2025-02-14 12:26:00,2,39.89,79.78
C00482,O001437,P0090,2025-02-14 12:26:00,3,24.55,73.65
C00340,O002578,P0165,2025-02-14 13:09:00,1,34.23,34.23
C00412,O001033,P0107,2025-02-14 15:12:00,2,11.25,22.5
C00412,O001033,P0218,2025-02-14 15:12:00,1,41.31,41.31
C00412,O001033,P0200,2025-02-14 15:12:00,1,19.28,19.28
C00235,O003371,P0103,2025-02-14 16:09:00,1,15.43,15.43
C00235,O003371,P0062,2025-02-14 16:09:00,1,14.56,14.56
C00517,O001398,P0067,2025-02-14 18:15:00,1,16.3,16.3
C00517,O001398,P0140,2025-02-14 18:15:00,1,108.64,108.64
C00460,O002521,P0172,2025-02-14 20:42:00,2,25.9,51.8
C00040,O001100,P0036,2025-02-14 21:21:00,1,40.33,40.33
C00566,O003289,P0133,2025-02-14 22:58:00,3,29.94,89.82
C00446,O002034,P0139,2025-02-15 10:31:00,1,57.65,57.65
C00201,O000220,P0044,2025-02-15 15:10:00,2,22.89,45.78
C00101,O000309,P0128,2025-02-15 17:58:00,2,10.84,21.68
C00040,O002713,P0127,2025-02-15 20:03:00,2,47.55,95.1
C00040,O002713,P0071,2025-02-15 20:03:00,1,10.31,10.31
C00014,O003165,P0023,2025-02-16 12:50:00,1,41.63,41.63
C00580,O001340,P0213,2025-02-16 17:39:00,3,20.72,62.16
C00580,O001340,P0130,2025-02-16 17:39:00,2,13.38,26.76
C00580,O001340,P0220,2025-02-16 17:39:00,1,13.76,13.76
C00340,O001552,P0100,2025-02-16 17:56:00,1,10.8,10.8
C00379,O002979,P0196,2025-02-16 18:27:00,2,11.79,23.58
C00295,O003490,P0135,2025-02-17 09:31:00,4,8.78,35.12
C00295,O003490,P0083,2025-02-17 09:31:00,3,15.47,46.41
C00575,O000504,P0190,2025-02-17 13:36:00,1,47.85,47.85
C00083,O002169,P0125,2025-02-17 17:06:00,2,34.99,69.98
C00083,O002169,P0034,2025-02-17 17:06:00,1,13.6,13.6
C00083,O002169,P0004,2025-02-17 17:06:00,1,31.4,31.4
C00083,O002169,P0214,2025-02-17 17:06:00,1,13.34,13.34
C00424,O000978,P0169,2025-02-17 17:39:00,1,20.52,20.52
C00424,O000978,P0172,2025-02-17 17:39:00,3,26.92,80.76
C00472,O002175,P0166,2025-02-17 20:04:00,1,12.59,12.59
C00303,O000158,P0052,2025-02-17 20:20:00,3,26.07,78.21
C00536,O002138,P0091,2025-02-17 21:22:00,2,28.98,57.96
C00573,O000461,P0071,2025-02-18 09:33:00,2,9.54,19.08
C00394,O002378,P0004,2025-02-18 13:40:00,1,33.7,33.7
C00072,O002604,P0043,2025-02-18 14:53:00,3,14.06,42.18
C00554,O001599,P0126,2025-02-19 13:28:00,3,21.46,64.38
C00526,O000284,P0051,2025-02-19 18:31:00,1,24.35,24.35
C00526,O000284,P0148,2025-02-19 18:31:00,1,16.33,16.33
C00526,O000284,P0019,2025-02-19 18:31:00,2,30.76,61.52
C00312,O001832,P0197,2025-02-19 19:37:00,1,27.7,27.7
C00248,O000222,P0157,2025-02-19 22:25:00,3,21.01,63.03
C00389,O000062,P0181,2025-02-21 17:43:00,2,38.69,77.38
C00389,O000062,P0137,2025-02-21 17:43:00,1,24.36,24.36
C00219,O000784,P0202,2025-02-21 20:02:00,1,47.2,47.2
C00455,O000143,P0087,2025-02-21 20:33:00,1,17.78,17.78
C00455,O000143,P0075,2025-02-21 20:33:00,1,23.03,23.03
C00249,O000477,P0094,2025-02-22 09:19:00,2,21.06,42.12
C00091,O002335,P0168,2025-02-22 10:40:00,1,24.1,24.1
C00571,O002094,P0141,2025-02-22 17:37:00,1,26.24,26.24
C00571,O002094,P0211,2025-02-22 17:37:00,1,31.92,31.92
C00413,O000666,P0019,2025-02-22 19:41:00,1,34.95,34.95
C00332,O000896,P0202,2025-02-23 08:38:00,1,50.18,50.18
C00332,O000896,P0112,2025-02-23 08:38:00,1,20.62,20.62
C00332,O000896,P0082,2025-02-23 08:38:00,4,14.65,58.6
C00332,O000896,P0196,2025-02-23 08:38:00,2,10.68,21.36
C00086,O000626,P0202,2025-02-23 16:38:00,2,41.12,82.24
C00086,O000626,P0022,2025-02-23 16:38:00,4,14.31,57.24
C00086,O000626,P0157,2025-02-23 16:38:00,1,22.11,22.11
C00086,O000626,P0143,2025-02-23 16:38:00,1,5.99,5.99
C00536,O001432,P0076,2025-02-23 16:59:00,1,33.3,33.3
C00536,O001432,P0176,2025-02-23 16:59:00,5,21.12,105.6
C00536,O001432,P0059,2025-02-23 16:59:00,2,10.64,21.28
C00060,O001263,P0111,2025-02-23 17:41:00,1,26.06,26.06
C00060,O001263,P0124,2025-02-23 17:41:00,2,41.61,83.22
C00104,O001714,P0090,2025-02-23 20:24:00,2,23.46,46.92
C00104,O001714,P0032,2025-02-23 20:24:00,4,15.76,63.04
C00104,O001714,P0218,2025-02-23 20:24:00,2,38.82,77.64
C00294,O001548,P0083,2025-02-23 21:50:00,5,16.69,83.45
C00270,O000935,P0203,2025-02-24 08:18:00,1,21.86,21.86
C00325,O003436,P0202,2025-02-24 13:51:00,2,44.86,89.72
C00325,O003436,P0214,2025-02-24 13:51:00,1,14.92,14.92
C00040,O002613,P0067,2025-02-24 22:11:00,1,15.07,15.07
C00060,O001986,P0139,2025-02-25 10:36:00,1,63.25,63.25
C00060,O001986,P0073,2025-02-25 10:36:00,3,12.52,37.56
C00079,O003075,P0143,2025-02-25 13:31:00,4,6.33,25.32
C00249,O001498,P0133,2025-02-25 13:55:00,3,30.7,92.1
C00210,O000711,P0210,2025-02-25 17:39:00,1,19.13,19.13
C00130,O001646,P0066,2025-02-25 18:00:00,3,29.17,87.51
C00356,O002474,P0083,2025-02-25 20:43:00,4,16.1,64.4
C00387,O003344,P0046,2025-02-26 08:29:00,1,21.13,21.13
C00402,O003312,P0202,2025-02-26 08:31:00,1,46.18,46.18
C00402,O003312,P0067,2025-02-26 08:31:00,4,18.05,72.2
C00358,O000560,P0137,2025-02-26 11:47:00,1,23.1,23.1
C00419,O001654,P0168,2025-02-26 18:21:00,1,25.23,25.23
C00011,O000436,P0176,2025-02-26 19:04:00,4,22.47,89.88
C00369,O001996,P0202,2025-02-27 13:47:00,1,47.88,47.88
C00337,O001521,P0092,2025-02-27 22:24:00,2,18.82,37.64
C00181,O003223,P0200,2025-02-28 08:04:00,2,17.63,35.26
C00181,O003223,P0196,2025-02-28 08:04:00,2,12.81,25.62
C00533,O000435,P0084,2025-02-28 10:59:00,1,16.66,16.66
C00533,O000435,P0197,2025-02-28 10:59:00,2,30.05,60.1
C00168,O003050,P0053,2025-02-28 11:35:00,2,9.01,18.02
C00408,O000048,P0130,2025-02-28 11:52:00,1,12.45,12.45
C00071,O001841,P0015,2025-02-28 16:45:00,4,25.48,101.92
C00337,O003245,P0108,2025-02-28 17:18:00,2,17.59,35.18
C00150,O000692,P0137,2025-02-28 19:50:00,1,21.73,21.73
C00150,O000692,P0010,2025-02-28 19:50:00,1,12.01,12.01
C00023,O002188,P0087,2025-02-28 20:18:00,1,17.28,17.28
C00023,O002188,P0025,2025-02-28 20:18:00,1,15.15,15.15
C00072,O002891,P0107,2025-02-28 22:14:00,2,11.99,23.98
C00401,O002003,P0088,2025-03-01 11:09:00,2,19.34,38.68
C00401,O002003,P0202,2025-03-01 11:09:00,4,42.46,169.84
C00223,O002020,P0075,2025-03-01 13:35:00,1,23.89,23.89
C00068,O000941,P0076,2025-03-01 17:56:00,1,25.85,25.85
C00168,O000547,P0093,2025-03-01 20:20:00,1,16.21,16.21
C00011,O001448,P0101,2025-03-02 08:54:00,1,15.69,15.69
C00011,O001448,P0002,2025-03-02 08:54:00,2,12.58,25.16
C00011,O001448,P0091,2025-03-02 08:54:00,2,31.77,63.54
C00125,O002615,P0093,2025-03-02 08:54:00,3,14.98,44.94
C00125,O002615,P0055,2025-03-02 08:54:00,2,14.49,28.98
C00011,O001448,P0194,2025-03-02 08:54:00,3,49.3,147.9
C00144,O001794,P0157,2025-03-02 09:43:00,2,22.69,45.38
C00136,O001998,P0022,2025-03-02 13:10:00,1,11.65,11.65
C00476,O000793,P0045,2025-03-02 15:13:00,1,20.8,20.8
C00004,O000873,P0090,2025-03-02 20:21:00,1,24.99,24.99
C00004,O000873,P0133,2025-03-02 20:21:00,3,26.44,79.32
C00005,O003357,P0210,2025-03-02 21:03:00,3,16.89,50.67
C00274,O001130,P0091,2025-03-03 14:13:00,1,25.35,25.35
C00399,O003124,P0185,2025-03-03 22:15:00,4,22.01,88.04
C00399,O003124,P0091,2025-03-03 22:15:00,1,28.46,28.46
C00223,O001106,P0066,2025-03-04 08:00:00,1,30.93,30.93
C00223,O001106,P0080,2025-03-04 08:00:00,3,17.3,51.9
C00219,O000238,P0025,2025-03-04 12:38:00,1,16.53,16.53
C00266,O000610,P0125,2025-03-04 13:43:00,1,31.88,31.88
C00167,O003287,P0073,2025-03-04 13:54:00,4,12.63,50.52
C00187,O002906,P0075,2025-03-04 14:22:00,2,19.03,38.06
C00138,O002565,P0171,2025-03-04 22:03:00,2,13.15,26.3
C00138,O002565,P0092,2025-03-04 22:03:00,2,21.24,42.48
C00138,O002565,P0135,2025-03-04 22:03:00,2,8.89,17.78
C00521,O001513,P0176,2025-03-05 08:11:00,4,22.47,89.88
C00054,O002288,P0032,2025-03-05 10:48:00,2,15.26,30.52
C00054,O002288,P0196,2025-03-05 10:48:00,1,12.29,12.29
C00054,O002288,P0025,2025-03-05 10:48:00,1,16.17,16.17
C00054,O002288,P0170,2025-03-05 10:48:00,3,17.32,51.96
C00521,O003525,P0209,2025-03-05 11:06:00,3,12.31,36.93
C00448,O000534,P0170,2025-03-06 11:08:00,2,21.78,43.56
C00302,O000555,P0073,2025-03-06 14:46:00,1,13.44,13.44
C00302,O000555,P0101,2025-03-06 14:46:00,2,15.96,31.92
C00302,O000555,P0188,2025-03-06 14:46:00,1,8.56,8.56
C00045,O002099,P0044,2025-03-06 15:16:00,1,23.72,23.72
C00330,O000202,P0188,2025-03-06 17:16:00,1,10.75,10.75
C00582,O000593,P0213,2025-03-07 08:23:00,1,19.96,19.96
C00176,O000152,P0186,2025-03-07 09:19:00,3,52.55,157.65
C00120,O003146,P0170,2025-03-07 13:25:00,3,19.0,57.0
C00120,O003146,P0106,2025-03-07 13:25:00,1,19.03,19.03
C00026,O001243,P0213,2025-03-07 16:22:00,2,19.25,38.5
C00026,O001243,P0130,2025-03-07 16:22:00,2,13.17,26.34
C00076,O000303,P0075,2025-03-08 09:13:00,3,20.4,61.2
C00401,O002347,P0066,2025-03-08 13:23:00,3,32.46,97.38
C00401,O002347,P0053,2025-03-08 13:23:00,1,9.13,9.13
C00294,O000564,P0088,2025-03-08 21:58:00,1,19.33,19.33
C00376,O000734,P0214,2025-03-09 12:57:00,2,16.63,33.26
C00262,O000525,P0088,2025-03-09 14:18:00,2,17.17,34.34
C00262,O000525,P0137,2025-03-09 14:18:00,1,26.62,26.62
C00262,O000525,P0119,2025-03-09 14:18:00,4,57.2,228.8
C00043,O001267,P0042,2025-03-09 18:12:00,2,30.48,60.96
C00043,O001267,P0073,2025-03-09 18:12:00,2,11.74,23.48
C00043,O001267,P0203,2025-03-09 18:12:00,1,22.86,22.86
C00496,O003434,P0103,2025-03-09 22:45:00,1,17.05,17.05
C00496,O003434,P0090,2025-03-09 22:45:00,1,30.13,30.13
C00496,O003434,P0210,2025-03-09 22:45:00,2,16.5,33.0
C00201,O000755,P0133,2025-03-10 10:20:00,1,31.88,31.88
C00201,O000755,P0093,2025-03-10 10:20:00,2,15.29,30.58
C00201,O000755,P0129,2025-03-10 10:20:00,2,13.51,27.02
C00201,O000755,P0153,2025-03-10 10:20:00,3,7.28,21.84
C00564,O003372,P0034,2025-03-10 11:33:00,3,12.6,37.8
C00038,O000466,P0144,2025-03-10 16:40:00,1,24.71,24.71
C00066,O000160,P0073,2025-03-10 17:39:00,1,11.65,11.65
C00285,O002544,P0137,2025-03-11 15:52:00,2,24.37,48.74
C00536,O002228,P0103,2025-03-11 17:26:00,1,17.04,17.04
C00194,O001609,P0100,2025-03-11 19:15:00,2,11.74,23.48
C00010,O001343,P0076,2025-03-11 19:29:00,1,29.64,29.64
C00492,O003202,P0148,2025-03-11 20:34:00,4,19.23,76.92
C00039,O002355,P0214,2025-03-12 09:05:00,1,17.07,17.07
C00329,O001114,P0042,2025-03-12 12:20:00,2,26.62,53.24
C00146,O001187,P0075,2025-03-12 14:02:00,1,20.46,20.46
C00370,O002605,P0077,2025-03-12 14:25:00,1,19.19,19.19
C00370,O002605,P0187,2025-03-12 14:25:00,3,20.94,62.82
C00422,O000586,P0033,2025-03-12 20:53:00,2,14.76,29.52
C00422,O000586,P0213,2025-03-12 20:53:00,2,18.78,37.56
C00138,O002385,P0076,2025-03-12 20:56:00,4,31.46,125.84
C00411,O002029,P0083,2025-03-12 20:58:00,3,16.35,49.05
C00467,O002671,P0204,2025-03-12 21:34:00,1,23.36,23.36
C00009,O002199,P0143,2025-03-13 15:25:00,2,6.04,12.08
C00009,O002199,P0137,2025-03-13 15:25:00,1,25.56,25.56
C00009,O002199,P0075,2025-03-13 15:25:00,4,22.57,90.28
C00122,O000500,P0055,2025-03-13 16:26:00,2,15.82,31.64
C00538,O001874,P0137,2025-03-13 18:54:00,1,22.62,22.62
C00168,O000843,P0151,2025-03-13 20:01:00,2,18.64,37.28
C00184,O000428,P0060,2025-03-13 21:39:00,3,38.78,116.34
C00184,O000428,P0096,2025-03-13 21:39:00,1,8.43,8.43
C00262,O000486,P0038,2025-03-14 09:45:00,3,12.65,37.95
C00342,O003346,P0210,2025-03-14 11:06:00,1,14.65,14.65
C00112,O002854,P0068,2025-03-14 13:36:00,2,16.29,32.58
C00330,O001355,P0214,2025-03-14 13:47:00,2,13.13,26.26
C00330,O001355,P0100,2025-03-14 13:47:00,5,10.89,54.45
C00330,O001355,P0077,2025-03-14 13:47:00,1,17.32,17.32
C00330,O001355,P0124,2025-03-14 13:47:00,2,44.99,89.98
C00542,O000642,P0166,2025-03-14 13:52:00,1,12.58,12.58
C00542,O000642,P0044,2025-03-14 13:52:00,2,23.8,47.6
C00582,O003399,P0125,2025-03-14 20:54:00,2,36.47,72.94
C00059,O001389,P0103,2025-03-15 15:47:00,1,17.6,17.6
C00059,O001389,P0019,2025-03-15 15:47:00,4,31.2,124.8
C00144,O000132,P0137,2025-03-16 10:59:00,1,23.78,23.78
C00144,O000132,P0003,2025-03-16 10:59:00,1,29.11,29.11
C00098,O000607,P0025,2025-03-16 14:20:00,2,17.08,34.16
C00098,O000607,P0195,2025-03-16 14:20:00,3,12.02,36.06
C00580,O000707,P0210,2025-03-16 19:45:00,2,15.66,31.32
C00580,O000707,P0196,2025-03-16 19:45:00,1,13.11,13.11
C00580,O000707,P0152,2025-03-16 19:45:00,1,10.67,10.67
C00142,O002915,P0075,2025-03-16 21:52:00,3,19.84,59.52
C00031,O000795,P0038,2025-03-17 08:10:00,2,12.62,25.24
C00031,O000795,P0180,2025-03-17 08:10:00,1,21.57,21.57
C00517,O002748,P0159,2025-03-17 11:59:00,3,14.94,44.82
C00245,O001311,P0129,2025-03-17 12:29:00,1,13.81,13.81
C00123,O002077,P0038,2025-03-17 12:29:00,1,12.0,12.0
C00123,O002077,P0064,2025-03-17 12:29:00,1,31.93,31.93
C00554,O001861,P0088,2025-03-17 14:35:00,2,19.82,39.64
C00521,O001291,P0062,2025-03-17 21:03:00,4,17.7,70.8
C00558,O001254,P0092,2025-03-18 17:21:00,1,20.78,20.78
C00011,O001501,P0078,2025-03-19 10:36:00,2,23.47,46.94
C00417,O003595,P0128,2025-03-19 12:57:00,3,7.34,22.02
C00571,O003227,P0143,2025-03-19 13:54:00,1,6.09,6.09
C00571,O003227,P0137,2025-03-19 13:54:00,1,22.49,22.49
C00571,O003227,P0165,2025-03-19 13:54:00,2,33.02,66.04
C00121,O000457,P0044,2025-03-19 17:33:00,1,19.97,19.97
C00076,O001725,P0139,2025-03-19 17:59:00,2,58.3,116.6
C00076,O001725,P0200,2025-03-19 17:59:00,2,16.69,33.38
C00473,O003264,P0180,2025-03-19 20:15:00,2,23.83,47.66
C00473,O003264,P0220,2025-03-19 20:15:00,2,14.95,29.9
C00337,O000267,P0033,2025-03-19 20:54:00,4,14.32,57.28
C00388,O003170,P0202,2025-03-19 21:24:00,4,46.08,184.32
C00541,O001672,P0073,2025-03-19 21:44:00,3,11.19,33.57
C00541,O001672,P0156,2025-03-19 21:44:00,4,55.08,220.32
C00090,O000856,P0075,2025-03-20 13:33:00,2,20.2,40.4
C00493,O001927,P0091,2025-03-20 14:22:00,1,31.99,31.99
C00493,O001927,P0128,2025-03-20 14:22:00,1,10.14,10.14
C00225,O000027,P0067,2025-03-20 16:33:00,3,16.96,50.88
C00225,O000027,P0214,2025-03-20 16:33:00,3,15.01,45.03
C00588,O001487,P0146,2025-03-20 19:14:00,1,16.46,16.46
C00435,O000739,P0176,2025-03-20 20:04:00,1,22.39,22.39
C00249,O000999,P0044,2025-03-20 21:42:00,1,21.28,21.28
C00249,O000999,P0118,2025-03-20 21:42:00,2,20.03,40.06
C00249,O000999,P0133,2025-03-20 21:42:00,2,27.79,55.58
C00539,O002092,P0101,2025-03-21 10:57:00,3,15.32,45.96
C00117,O002227,P0132,2025-03-21 14:31:00,1,9.47,9.47
C00023,O000848,P0137,2025-03-21 14:41:00,1,23.38,23.38
C00171,O002719,P0127,2025-03-21 20:38:00,1,46.17,46.17
C00171,O002719,P0137,2025-03-21 20:38:00,2,24.23,48.46
C00578,O000741,P0110,2025-03-21 22:58:00,2,7.74,15.48
C00578,O000741,P0079,2025-03-21 22:58:00,1,32.57,32.57
C00404,O001049,P0166,2025-03-22 12:05:00,1,11.35,11.35
C00115,O002592,P0137,2025-03-22 12:28:00,2,24.95,49.9
C00419,O003066,P0196,2025-03-22 15:27:00,1,12.56,12.56
C00419,O003066,P0085,2025-03-22 15:27:00,1,10.29,10.29
C00307,O001404,P0052,2025-03-22 17:16:00,2,29.07,58.14
C00001,O000187,P0114,2025-03-22 17:58:00,3,9.31,27.93
C00230,O002481,P0004,2025-03-22 18:22:00,3,29.92,89.76
C00572,O000824,P0094,2025-03-22 22:13:00,4,19.19,76.76
C00271,O000173,P0211,2025-03-23 08:39:00,1,40.43,40.43
C00152,O000199,P0076,2025-03-23 10:15:00,4,32.57,130.28
C00152,O000199,P0137,2025-03-23 10:15:00,2,26.05,52.1
C00573,O001063,P0088,2025-03-23 20:29:00,4,20.97,83.88
C00424,O000125,P0031,2025-03-23 21:10:00,2,73.59,147.18
C00589,O000365,P0079,2025-03-24 11:23:00,2,26.54,53.08
C00307,O001385,P0048,2025-03-24 12:14:00,1,22.32,22.32
C00322,O001189,P0048,2025-03-24 13:53:00,3,20.55,61.65
C00322,O001189,P0202,2025-03-24 13:53:00,1,47.55,47.55
C00322,O001189,P0067,2025-03-24 13:53:00,4,15.89,63.56
C00322,O001189,P0061,2025-03-24 13:53:00,4,7.63,30.52
C00150,O000126,P0044,2025-03-24 15:03:00,2,21.79,43.58
C00527,O001069,P0214,2025-03-24 16:34:00,1,15.51,15.51
C00527,O001069,P0074,2025-03-24 16:34:00,2,26.54,53.08
C00595,O003248,P0122,2025-03-24 17:51:00,1,23.06,23.06
C00595,O003248,P0100,2025-03-24 17:51:00,2,12.14,24.28
C00595,O003248,P0141,2025-03-24 17:51:00,2,23.45,46.9
C00446,O002037,P0130,2025-03-25 09:59:00,4,12.5,50.0
C00446,O002037,P0202,2025-03-25 09:59:00,2,41.02,82.04
C00285,O003530,P0025,2025-03-25 15:12:00,2,15.3,30.6
C00285,O003530,P0140,2025-03-25 15:12:00,1,97.36,97.36
C00527,O003579,P0152,2025-03-25 15:42:00,1,10.78,10.78
C00527,O003579,P0053,2025-03-25 15:42:00,1,9.29,9.29
C00039,O000430,P0051,2025-03-25 17:18:00,1,19.88,19.88
C00435,O001472,P0132,2025-03-25 19:47:00,1,9.08,9.08
C00435,O001472,P0022,2025-03-25 19:47:00,1,14.19,14.19
C00435,O001472,P0175,2025-03-25 19:47:00,1,10.36,10.36
C00330,O001650,P0200,2025-03-26 09:37:00,1,16.84,16.84
C00152,O001518,P0156,2025-03-26 14:08:00,2,62.09,124.18
C00152,O001518,P0172,2025-03-26 14:08:00,1,23.94,23.94
C00355,O002487,P0194,2025-03-26 14:18:00,1,49.47,49.47
C00312,O001551,P0067,2025-03-26 16:13:00,3,16.12,48.36
C00054,O000166,P0094,2025-03-26 19:18:00,2,18.08,36.16
C00290,O001456,P0050,2025-03-26 19:38:00,5,21.23,106.15
C00262,O002027,P0067,2025-03-26 20:50:00,3,18.87,56.61
C00248,O002519,P0200,2025-03-26 22:10:00,1,17.64,17.64
C00322,O002118,P0168,2025-03-27 09:05:00,5,23.15,115.75
C00294,O002012,P0192,2025-03-27 13:39:00,2,19.11,38.22
C00117,O000302,P0135,2025-03-27 13:45:00,2,8.91,17.82
C00056,O003396,P0010,2025-03-27 15:34:00,2,11.38,22.76
C00056,O003396,P0176,2025-03-27 15:34:00,3,20.53,61.59
C00056,O003396,P0059,2025-03-27 15:34:00,1,12.81,12.81
C00492,O000495,P0168,2025-03-27 17:41:00,2,22.48,44.96
C00492,O000495,P0069,2025-03-27 17:41:00,3,32.07,96.21
C00435,O003137,P0063,2025-03-27 19:17:00,2,19.79,39.58
C00590,O001178,P0152,2025-03-27 19:48:00,1,9.07,9.07
C00590,O001178,P0218,2025-03-27 19:48:00,2,43.34,86.68
C00134,O002358,P0019,2025-03-27 22:13:00,1,33.32,33.32
C00546,O001230,P0125,2025-03-28 12:59:00,1,36.87,36.87
C00023,O002150,P0090,2025-03-28 18:55:00,2,28.35,56.7
C00023,O002150,P0218,2025-03-28 18:55:00,4,42.95,171.8
C00204,O000657,P0096,2025-03-28 20:15:00,4,9.75,39.0
C00204,O000657,P0034,2025-03-28 20:15:00,1,12.91,12.91
C00204,O000657,P0075,2025-03-28 20:15:00,1,21.61,21.61
C00235,O003103,P0176,2025-03-28 21:21:00,2,22.12,44.24
C00496,O001867,P0220,2025-03-29 14:32:00,1,14.25,14.25
C00085,O000234,P0125,2025-03-29 19:48:00,2,30.17,60.34
C00085,O000234,P0085,2025-03-29 19:48:00,4,10.54,42.16
C00501,O000374,P0202,2025-03-30 09:53:00,1,46.07,46.07
C00193,O002563,P0124,2025-03-30 11:45:00,1,40.54,40.54
C00193,O002563,P0214,2025-03-30 11:45:00,2,16.46,32.92
C00220,O001158,P0104,2025-03-30 12:17:00,4,31.84,127.36
C00220,O001158,P0094,2025-03-30 12:17:00,1,19.45,19.45
C00115,O001562,P0127,2025-03-30 15:38:00,3,45.08,135.24
C00115,O001562,P0115,2025-03-30 15:38:00,1,22.37,22.37
C00044,O001875,P0094,2025-03-30 21:29:00,1,18.33,18.33
C00133,O002088,P0106,2025-03-30 22:24:00,1,18.01,18.01
